datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2011-10-21,RMA,ft,6,18058.72,4188.23,-9141.49,-134.78,14066.60,0.00,0.00,256.54,1.81,4014.91,427.41,245.45,5274.62,491.78,14278.88,14317.82,455.22,13668.27,397.31,581.76,12963.11,121.87,727.19,770.86,248.13,85.45
2011-10-22,RMA,ft,6,17149.60,4049.07,-9160.49,-141.11,13001.08,0.00,0.00,261.04,2.04,3250.38,426.17,255.65,4263.45,490.63,14040.62,13862.11,455.30,13569.10,354.04,441.04,13031.28,122.09,559.24,630.30,257.05,83.14
2011-10-23,RMA,ft,6,17020.01,4136.59,-8646.49,-46.09,13314.09,0.00,0.00,256.54,2.59,2924.73,424.62,259.18,3972.23,487.07,13874.20,13572.85,454.07,13503.00,331.39,368.37,13111.14,122.15,486.22,568.32,259.07,81.76
2011-10-24,RMA,ft,6,17635.29,4161.37,-10398.49,25.10,12776.91,0.00,0.00,261.46,3.37,2882.38,422.25,258.40,4135.07,486.44,13859.30,13543.02,451.83,13538.25,312.67,338.83,13192.33,122.09,482.54,569.68,258.56,81.42
2011-10-25,RMA,ft,6,19185.94,4452.12,-10948.49,-110.04,14203.70,0.00,0.00,251.13,4.26,2792.74,420.39,258.01,4230.64,488.61,13941.14,13623.12,450.34,13611.33,294.47,321.76,13255.31,124.92,507.03,593.54,257.18,81.80
2011-10-26,RMA,ft,6,21167.36,4578.12,-9749.49,-186.75,17299.90,0.00,0.00,249.96,5.02,2479.38,419.79,252.68,3760.01,480.46,13891.54,13484.04,449.77,13549.66,284.35,307.15,13277.15,126.76,489.65,570.13,251.39,81.17
2011-10-27,RMA,ft,6,22490.56,4849.08,-9482.49,-223.56,18938.11,0.00,0.00,239.17,5.57,2156.60,419.27,247.32,3206.20,469.97,13637.33,13107.30,445.59,13318.55,278.50,295.39,13267.52,126.03,447.96,514.79,246.10,79.64
2011-10-28,RMA,ft,6,23845.11,4879.58,-9452.49,-216.58,20370.23,0.00,0.00,250.58,5.60,1901.26,415.75,244.22,2791.47,464.25,13280.53,12644.82,437.82,13002.18,271.88,285.78,13218.56,126.70,412.24,468.46,244.83,78.51
2011-10-29,RMA,ft,6,24019.21,5160.86,-9397.49,-327.84,21070.56,0.00,0.00,264.00,5.21,1607.01,409.54,252.76,2294.01,454.93,12819.14,12051.34,427.78,12591.30,266.14,276.52,13118.68,128.35,374.00,420.81,254.90,77.14
2011-10-30,RMA,ft,6,23127.55,5139.09,-9586.49,-384.82,20339.66,0.00,0.00,255.29,4.48,1338.99,401.17,259.49,1861.26,442.28,12246.43,11321.21,415.89,12075.47,271.38,271.05,12962.44,128.18,331.81,372.85,259.26,75.34
2011-10-31,RMA,ft,6,21705.63,5122.64,-9803.49,-463.79,19082.12,0.00,0.00,245.29,3.57,1115.68,391.17,253.58,1505.28,426.86,11627.05,10560.26,401.71,11522.06,274.91,271.94,12762.75,126.97,295.05,333.25,252.11,74.14
2011-11-01,RMA,ft,6,20369.59,5293.39,-9811.49,-565.70,18092.08,0.00,0.00,253.21,2.71,905.32,379.78,248.94,1183.35,400.27,10982.70,9768.29,385.26,10959.97,270.87,271.14,12541.03,126.56,261.72,300.63,249.12,72.55
2011-11-02,RMA,ft,6,19214.31,5392.62,-8843.00,783.74,16878.58,0.00,0.00,247.54,2.07,723.26,366.50,250.46,928.12,378.76,10302.69,8882.42,366.34,10356.16,265.81,263.66,12296.79,127.99,234.00,271.21,250.37,70.57
2011-11-03,RMA,ft,6,17702.62,5462.25,-11099.00,800.90,13005.75,0.00,0.00,251.38,1.72,658.07,348.39,250.31,838.51,368.15,9647.40,8163.45,349.58,9756.19,268.18,258.28,12030.08,129.43,211.06,247.72,251.51,69.57
2011-11-04,RMA,ft,6,17158.89,5464.24,-11235.00,705.76,12189.34,0.00,0.00,320.79,1.66,639.04,327.72,274.61,892.21,355.66,9322.19,7998.48,332.58,9468.67,263.46,256.11,11715.95,131.45,202.28,242.01,283.28,70.32
2011-11-05,RMA,ft,6,15624.51,5298.41,-11163.00,714.32,10412.63,0.00,0.00,424.88,1.76,600.92,312.65,345.11,823.64,340.33,9190.83,7978.42,316.67,9389.44,281.87,260.02,11420.63,131.07,204.52,241.33,359.22,70.00
2011-11-06,RMA,ft,6,14651.74,4706.34,-9818.00,188.61,10614.38,0.00,0.00,426.58,1.96,575.66,300.04,411.84,787.96,325.95,9036.69,7882.51,304.83,9234.21,337.79,281.54,11159.80,127.94,198.93,233.43,418.60,69.42
2011-11-07,RMA,ft,6,15030.92,4215.59,-9752.00,357.27,10305.38,0.00,0.00,465.29,2.23,550.60,288.79,435.23,764.21,314.49,8893.70,7758.14,294.16,9089.45,393.60,321.80,10928.75,127.64,197.07,228.48,440.44,69.83
2011-11-08,RMA,ft,6,14565.90,3900.90,-9752.00,571.00,9203.83,0.00,0.00,465.75,2.54,527.63,278.15,457.67,733.89,303.17,8684.36,7522.20,284.67,8853.87,419.91,359.82,10705.73,128.67,192.39,221.02,462.70,69.35
2011-11-09,RMA,ft,6,14796.95,3692.80,-9213.00,679.79,9586.44,0.00,0.00,530.08,2.87,526.39,269.37,477.17,766.02,291.46,8468.85,7319.19,275.68,8593.69,441.43,384.51,10453.20,129.71,189.54,215.70,487.07,69.62
2011-11-10,RMA,ft,6,15175.86,3419.99,-8452.00,712.50,10410.34,0.00,0.00,538.79,3.28,554.92,261.26,513.25,869.40,280.52,8341.52,7256.04,267.26,8396.73,463.39,401.89,10165.53,135.34,189.48,211.97,525.60,70.15
2011-11-11,RMA,ft,6,15499.49,3089.54,-9195.00,1131.31,9211.46,0.00,0.00,545.92,3.43,654.91,252.63,535.15,1144.23,270.09,8456.40,7538.85,258.97,8397.93,494.28,411.51,9844.76,140.65,195.58,212.43,539.48,71.51
2011-11-12,RMA,ft,6,15780.98,2606.15,-8257.00,1045.16,9983.22,0.00,0.00,554.33,3.49,769.71,244.84,541.54,1443.28,261.02,8834.32,8116.92,251.23,8662.80,520.26,417.42,9581.01,141.02,207.23,219.33,546.25,73.51
2011-11-13,RMA,ft,6,15746.45,2402.73,-8248.00,1239.51,9759.70,0.00,0.00,540.46,3.39,790.76,238.29,547.09,1473.37,254.51,9146.88,8499.06,244.47,8916.37,533.13,424.98,9443.07,141.32,210.51,221.42,549.84,73.92
2011-11-14,RMA,ft,6,15474.08,2452.65,-8256.00,1287.89,9517.53,0.00,0.00,546.50,3.03,766.78,232.14,548.25,1392.55,248.86,9268.13,8594.78,238.78,9011.87,539.46,433.47,9379.55,142.77,207.86,218.28,544.91,73.64
2011-11-15,RMA,ft,6,15925.08,2298.05,-8971.00,1251.20,9138.47,0.00,0.00,567.67,2.70,714.45,226.50,545.44,1253.11,243.48,9216.14,8479.38,233.47,8970.28,541.07,441.87,9346.04,144.24,202.36,213.86,548.53,73.16
2011-11-16,RMA,ft,6,16255.66,2130.39,-8632.00,1293.77,9567.69,0.00,0.00,576.21,2.35,653.28,221.84,550.45,1094.51,238.15,9045.52,8229.18,228.32,8826.28,539.98,448.93,9314.19,145.01,195.52,208.46,563.04,72.39
2011-11-17,RMA,ft,6,16463.32,1985.24,-8923.00,1372.46,9197.95,0.00,0.00,579.75,1.95,607.64,217.89,562.23,986.90,234.20,8828.84,7956.38,223.72,8641.50,545.35,453.62,9264.34,144.39,188.33,202.87,573.90,71.67
2011-11-18,RMA,ft,6,16401.85,1840.21,-5652.00,1335.43,12193.90,0.00,0.00,584.50,1.75,590.17,214.70,571.67,975.84,231.12,8668.02,7801.25,219.90,8505.65,554.72,455.31,9185.54,144.50,182.86,199.12,578.93,71.38
2011-11-19,RMA,ft,6,16250.72,1756.21,-6690.00,1112.93,10996.12,0.00,1.00,585.54,1.73,582.72,212.06,577.22,1003.30,227.08,8619.18,7855.98,216.11,8475.09,563.20,455.00,9091.47,147.23,181.67,199.21,582.71,71.49
2011-11-20,RMA,ft,6,15854.10,1663.85,-5197.00,1030.96,12066.63,0.00,1.00,590.42,2.17,614.27,209.50,580.95,1128.30,220.86,8719.06,8166.54,212.99,8558.50,569.60,449.04,8987.93,148.90,185.55,200.76,585.32,71.25
2011-11-21,RMA,ft,6,15490.93,1619.15,-5837.00,973.75,11265.52,0.00,1.00,571.33,2.97,619.40,207.32,583.46,1176.72,217.00,8860.26,8539.52,210.07,8569.42,574.52,437.64,8897.06,149.06,192.11,203.85,586.71,72.42
2011-11-22,RMA,ft,6,15292.10,1634.37,-5875.00,1213.46,10844.56,0.00,1.00,528.46,3.89,591.07,205.40,584.89,1136.50,215.23,8837.23,8517.87,207.85,8325.58,578.13,424.02,8756.37,149.25,191.04,199.86,576.22,71.55
2011-11-23,RMA,ft,6,14806.54,1742.53,-5868.00,1338.34,10458.09,0.00,1.00,543.13,4.94,701.86,203.36,579.04,1429.80,211.77,8876.94,8600.09,205.71,8138.70,579.37,405.89,8476.95,154.98,196.86,199.14,548.99,72.06
2011-11-24,RMA,ft,6,15159.65,1836.05,-5427.00,1513.87,11210.21,0.00,1.00,576.83,6.01,923.49,201.36,564.70,1980.88,208.60,9196.38,9108.43,203.68,8179.39,573.03,388.20,8154.11,167.24,217.72,208.25,541.58,74.39
2011-11-25,RMA,ft,6,14738.75,1825.59,-4999.00,1458.40,11297.01,0.00,1.00,592.54,6.32,926.77,200.06,555.68,2002.75,206.42,9283.89,9396.93,202.06,7939.65,557.48,382.27,7862.15,173.17,226.91,212.52,562.92,75.84
2011-11-26,RMA,ft,6,13910.28,1828.26,-5172.00,1935.42,9836.22,0.00,1.00,606.54,6.11,781.86,199.18,564.64,1666.44,204.34,8962.41,9105.90,200.69,7525.65,548.36,383.20,7489.54,171.77,215.60,205.69,586.18,74.37
2011-11-27,RMA,ft,6,13816.71,1878.09,-5169.00,1937.27,9815.12,0.00,1.00,611.13,5.52,741.64,198.00,583.79,1555.03,202.18,8611.39,8720.98,199.04,7228.68,556.38,383.09,7102.86,170.33,209.47,200.47,601.20,73.75
2011-11-28,RMA,ft,6,14030.39,1946.60,-5143.00,1907.37,10025.13,0.00,1.00,625.08,4.66,777.25,196.63,599.41,1625.51,200.26,8446.28,8598.24,197.34,7114.16,571.18,383.11,6791.89,170.95,209.78,200.97,610.79,74.14
2011-11-29,RMA,ft,6,14382.34,2035.67,-2727.00,2035.24,12712.54,0.00,1.00,647.33,3.65,759.73,195.89,612.56,1533.48,198.52,8285.72,8545.64,196.27,6930.84,585.79,392.05,6561.23,172.91,204.78,201.17,623.32,74.44
2011-11-30,RMA,ft,6,14268.50,2129.48,-3990.00,2070.71,11302.34,0.00,1.00,647.58,2.58,670.35,195.15,628.50,1335.78,196.37,7995.38,8386.42,195.16,6598.10,596.51,409.58,6339.30,174.50,196.74,199.04,640.38,73.72
2011-12-01,RMA,ft,6,14067.96,2224.35,-3789.00,2342.45,10992.57,0.00,1.00,653.46,1.76,515.85,194.29,644.02,1141.95,193.82,7621.03,8057.28,193.85,6149.49,603.37,442.31,6079.04,176.30,191.10,195.87,648.10,72.58
2011-12-02,RMA,ft,6,13582.65,2288.46,-3274.00,2371.08,10650.03,0.00,1.00,667.08,1.49,469.42,193.32,650.69,1034.73,192.30,7365.09,7715.47,192.74,5951.86,616.84,477.78,5780.33,176.54,187.77,192.13,654.67,70.67
2011-12-03,RMA,ft,6,13298.64,2326.67,-8521.00,2395.36,5068.95,0.00,1.00,711.29,1.37,567.59,191.01,658.94,1172.80,190.75,7327.82,7759.94,191.21,5941.24,630.82,491.69,5582.88,175.14,187.60,194.48,672.42,71.89
2011-12-04,RMA,ft,6,13150.50,2349.62,-10929.00,2368.64,2585.48,0.00,1.00,715.00,1.56,678.79,188.56,680.45,1375.37,189.96,7445.40,8083.52,190.11,5971.26,645.62,504.17,5464.20,174.88,192.27,200.98,702.21,72.39
2011-12-05,RMA,ft,6,12623.13,2364.11,-10319.00,2436.08,2614.16,0.00,1.00,715.77,2.00,922.27,187.43,704.42,1747.59,190.25,7784.76,8709.80,190.06,6257.14,667.07,507.79,5392.46,172.73,201.98,211.41,714.08,73.80
2011-12-06,RMA,ft,6,13856.39,2344.59,-10290.00,2482.61,3808.38,0.00,1.00,693.70,2.47,1147.26,187.54,713.27,2074.46,191.69,8232.22,9306.54,191.07,6547.71,692.26,511.44,5343.18,167.20,216.02,226.50,711.14,75.50
2011-12-07,RMA,ft,6,14221.16,2338.28,-10294.00,2580.07,4070.37,0.00,1.00,722.33,3.00,1342.32,188.63,710.23,2332.13,194.64,8704.96,9815.01,193.30,6905.07,704.94,516.22,5295.14,160.25,231.22,242.45,704.57,76.35
2011-12-08,RMA,ft,6,15117.71,2379.74,-11017.00,2695.56,4154.88,0.00,1.00,717.92,3.45,1614.89,190.69,706.29,2733.10,199.41,9295.09,10397.85,197.12,7433.08,704.20,519.43,5277.22,152.69,255.23,264.63,715.19,77.42
2011-12-09,RMA,ft,6,16097.48,2270.50,-11011.00,2828.50,4881.48,0.00,1.00,718.83,3.77,1890.83,194.24,712.18,3113.63,206.65,9861.29,11000.64,203.12,7904.64,705.52,520.86,5334.59,149.62,286.62,298.80,718.92,78.76
2011-12-10,RMA,ft,6,17169.54,2195.49,-10777.00,2971.82,5955.21,0.00,1.00,707.54,4.10,2100.85,199.35,716.99,3354.09,216.79,10338.20,11497.22,211.61,8321.97,712.84,521.72,5437.67,145.93,313.14,333.49,716.68,79.39
2011-12-11,RMA,ft,6,18903.94,2125.99,-10732.00,3030.40,7616.53,0.00,1.00,707.08,4.16,2343.60,207.27,716.80,3656.81,231.60,10873.70,12005.22,224.14,8823.08,715.34,519.06,5597.13,143.06,339.95,366.17,710.70,79.98
2011-12-12,RMA,ft,6,20068.26,2045.41,-10696.00,3071.69,8708.98,0.00,1.00,699.92,3.95,2601.22,218.84,714.15,3962.48,249.96,11411.33,12551.62,241.22,9308.10,713.55,512.54,5816.62,143.96,369.23,410.02,706.53,80.65
2011-12-13,RMA,ft,6,20599.37,1945.01,-10755.00,3056.03,9098.35,0.00,1.00,705.71,3.59,2653.32,233.37,710.96,3890.10,272.26,11680.53,12941.05,261.04,9480.53,709.24,506.45,6048.41,146.41,380.54,453.97,703.28,80.97
2011-12-14,RMA,ft,6,21135.09,1896.23,-10493.00,3133.94,9808.38,0.00,1.00,721.71,3.16,2419.17,249.49,707.86,3314.10,296.14,11522.38,12909.64,281.36,9236.81,705.88,504.37,6215.56,148.71,368.53,476.14,705.85,80.48
2011-12-15,RMA,ft,6,22096.56,1840.72,-10544.00,3100.77,10695.51,0.00,1.00,719.29,2.65,2065.03,267.04,706.62,2581.43,314.14,11063.63,12469.68,301.27,8852.12,703.80,505.15,6256.74,151.94,334.04,460.48,715.70,78.83
2011-12-16,RMA,ft,6,22990.70,1782.66,-10553.00,2734.88,11862.47,0.00,1.00,727.29,2.13,1810.65,286.04,709.79,2148.00,332.53,10606.53,11929.11,320.29,8551.54,706.14,505.09,6256.21,154.52,297.01,437.66,720.74,77.38
2011-12-17,RMA,ft,6,23828.44,1908.43,-10521.00,2797.79,12826.08,0.00,1.00,747.71,1.87,1661.83,303.66,715.16,1912.76,355.35,10290.40,11573.60,337.20,8345.16,712.48,503.94,6277.22,155.78,272.96,432.29,727.45,76.38
2011-12-18,RMA,ft,6,16657.00,1763.00,-10672.00,2702.44,5448.56,0.00,1.00,762.50,2.02,1586.00,320.38,720.43,1868.32,376.70,10112.28,11452.35,355.76,8170.94,717.74,501.84,6337.44,156.81,275.76,450.19,742.49,75.70
2011-12-19,RMA,ft,6,16724.00,1807.00,-10694.00,2633.26,5600.75,0.00,1.00,769.67,2.50,1611.12,338.06,728.33,2089.73,397.92,10086.55,11469.27,375.88,8128.89,725.33,499.51,6365.47,157.87,305.54,481.16,757.62,75.59
2011-12-20,RMA,ft,6,16978.00,1789.00,-10751.00,2638.51,5751.49,0.00,1.00,756.33,3.32,1766.30,357.74,737.96,2504.32,420.65,10334.42,11670.91,397.46,8372.99,738.41,494.97,6362.53,159.15,335.37,500.87,765.12,76.45
2011-12-21,RMA,ft,6,16827.00,1805.00,-10721.00,2713.32,5571.68,0.00,1.00,760.63,4.33,2033.19,379.75,745.26,3053.82,446.10,10852.22,12041.29,422.82,8831.81,751.54,488.61,6391.30,157.89,371.59,510.87,761.41,77.80
2011-12-22,RMA,ft,6,16717.00,1820.00,-9268.00,2818.76,6833.24,0.00,1.00,751.04,5.22,2135.84,403.14,750.23,3377.30,465.94,11254.91,12383.67,450.66,9078.44,759.11,485.81,6435.87,164.97,425.30,547.48,758.29,79.33
2011-12-23,RMA,ft,6,15761.00,1820.00,-8551.00,2909.09,6494.91,0.00,1.00,759.21,5.86,2042.57,426.56,754.41,3346.22,486.05,11343.36,12403.23,472.57,9128.54,759.72,487.92,6446.27,173.63,464.35,568.23,755.59,79.19
2011-12-24,RMA,ft,6,14477.00,1809.00,-8568.00,2916.35,5180.65,0.00,1.00,750.92,5.95,2037.45,445.85,754.70,3399.28,505.83,11369.22,12316.11,486.39,9207.93,757.52,488.84,6475.99,174.90,482.77,562.47,755.44,79.18
2011-12-25,RMA,ft,6,14174.00,1784.00,-7169.00,2991.19,6152.81,0.00,1.00,755.63,5.74,2092.21,458.24,754.84,3594.02,517.57,11436.63,12326.20,495.32,9352.44,755.38,489.90,6540.04,176.59,496.40,556.89,754.42,79.47
2011-12-26,RMA,ft,6,13474.00,1798.00,-7093.00,3018.99,5522.01,0.00,1.00,763.08,5.18,2181.27,467.98,754.31,3841.26,524.75,11562.33,12468.28,501.60,9490.56,754.81,491.82,6658.45,178.43,512.48,557.82,754.93,80.06
2011-12-27,RMA,ft,6,13039.00,1803.00,-7088.00,3080.17,5053.83,0.00,1.00,762.75,4.16,2171.38,474.92,754.74,3860.88,528.41,11534.78,12568.71,504.02,9430.91,754.22,496.10,6752.24,178.34,512.52,557.64,760.09,80.43
2011-12-28,RMA,ft,6,12350.00,1814.00,-7088.00,3087.69,4356.31,0.00,1.00,752.54,3.20,2103.85,478.45,758.02,3737.77,528.64,11398.48,12569.44,503.38,9315.66,754.78,502.41,6782.87,180.85,487.73,544.35,761.42,80.15
2011-12-29,RMA,ft,6,12313.00,1820.00,-7065.00,3089.83,4335.17,0.00,1.00,757.00,2.38,2110.37,479.64,760.28,3746.31,527.46,11293.79,12593.64,500.99,9243.62,757.84,508.70,6803.79,185.25,463.87,527.87,756.58,80.11
2011-12-30,RMA,ft,6,12349.00,1779.00,-6745.00,2985.36,4753.64,0.00,1.00,761.17,1.74,2228.05,477.75,758.45,3983.66,526.10,11312.17,12789.29,497.27,9256.36,759.34,512.79,6861.77,184.92,461.30,526.42,756.17,80.40
2011-12-31,RMA,ft,6,12102.00,1738.00,-7921.00,2927.28,3343.72,0.00,1.00,794.75,1.31,2248.78,473.81,756.98,4051.34,522.00,11257.50,13037.76,492.25,9043.99,757.43,518.93,6933.74,184.05,469.87,543.24,763.24,80.88
2012-01-01,RMA,ft,6,11832.00,1715.00,-8247.00,2805.76,2864.24,0.00,1.00,780.96,1.28,2326.46,467.41,761.22,4103.26,516.45,11264.80,13326.06,488.02,8986.84,756.54,524.88,6923.36,187.45,473.96,554.96,781.13,80.72
2012-01-02,RMA,ft,6,11866.00,1731.00,-6589.00,2682.49,4689.51,0.00,1.00,740.88,1.52,2684.25,460.84,772.59,4489.86,516.05,11653.03,13798.59,485.65,9268.95,759.51,526.70,6958.26,189.15,489.16,569.34,781.32,81.23
2012-01-03,RMA,ft,6,11732.00,1771.00,-5912.00,2550.62,5399.38,0.00,0.00,731.58,1.89,2924.13,456.53,775.78,4654.52,516.95,12092.44,14230.54,484.52,9670.05,768.33,530.55,7055.30,188.60,518.21,600.49,755.92,82.13
2012-01-04,RMA,ft,6,11469.00,1802.00,-6272.00,2465.08,4887.92,0.00,0.00,763.29,2.44,3011.83,454.77,760.45,4515.54,518.22,12731.11,14551.75,486.44,10756.14,775.23,536.68,7169.98,192.06,519.57,597.89,739.56,82.03
2012-01-05,RMA,ft,6,11126.00,1774.00,-6181.00,2405.15,4643.85,0.00,0.00,765.58,2.95,3109.19,454.05,746.99,4576.66,522.63,13497.51,14859.04,489.54,11814.12,768.35,541.46,7456.38,194.27,543.56,613.60,751.41,82.32
2012-01-06,RMA,ft,6,11236.00,1694.00,-6177.00,2340.17,4705.83,0.00,0.00,754.50,3.56,3272.83,455.87,748.60,4853.92,530.84,14187.44,15155.22,496.50,12639.61,754.62,544.61,7952.50,192.09,586.17,633.64,762.70,82.46
2012-01-07,RMA,ft,6,11220.00,1666.00,-6167.00,2282.78,4727.22,0.00,0.00,759.83,4.02,3375.33,460.92,754.44,5195.06,530.82,14786.33,15528.75,507.59,13268.28,750.39,546.00,8545.18,196.03,655.43,678.20,759.80,83.22
2012-01-08,RMA,ft,6,10995.00,1643.00,-6161.00,2278.26,4492.74,0.00,0.00,745.04,4.30,3321.60,471.41,757.03,5259.75,535.32,15191.33,15777.14,519.43,13722.38,755.12,552.87,9137.58,197.82,706.54,731.87,756.64,83.24
2012-01-09,RMA,ft,6,10674.00,1611.00,-6158.00,2259.32,4172.68,0.00,0.00,758.54,4.31,3493.94,480.95,756.87,5401.20,553.89,15539.43,15981.41,528.15,14137.44,759.02,554.71,9753.52,192.03,753.47,775.24,752.77,83.40
2012-01-10,RMA,ft,6,11354.00,1633.00,-5407.00,2295.97,5584.03,0.00,0.00,790.79,4.14,3637.26,490.14,754.74,5638.02,571.92,15880.32,16233.77,542.45,14516.31,758.63,554.78,10349.77,193.48,781.22,810.25,755.50,83.86
2012-01-11,RMA,ft,6,10664.00,1696.00,-5406.00,2274.65,4960.35,0.00,0.00,783.08,3.75,3743.37,501.64,756.14,5831.69,590.06,16176.00,16518.67,559.33,14851.47,756.21,556.24,10903.89,197.44,796.66,843.62,774.71,84.27
2012-01-12,RMA,ft,6,11043.00,1728.00,-5422.00,2274.01,5363.99,0.00,0.00,743.92,3.27,3719.23,515.36,767.01,5802.34,606.84,16354.05,16730.20,576.08,15058.16,756.03,560.09,11376.73,198.19,779.66,860.30,781.43,84.41
2012-01-13,RMA,ft,6,11471.00,1724.00,-5408.00,2252.75,5830.25,0.00,0.00,711.21,2.73,3551.44,530.08,775.26,5485.74,623.44,16367.73,16777.11,590.96,15108.17,763.78,565.99,11747.28,198.39,727.21,847.35,757.65,84.15
2012-01-14,RMA,ft,6,11794.00,1687.00,-6143.00,2213.13,5421.87,0.00,0.00,697.33,2.28,3378.78,546.59,765.05,5139.09,640.50,16315.02,16718.34,604.53,15124.33,771.81,571.41,12054.63,198.30,665.58,817.40,724.84,83.56
